,2019,2020,2021,2022,2023,2024
0,62.5,4.166666666666667,8.333333333333334,8.333333333333334,12.5,0.0
1,8.333333333333334,0.0,0.0,12.5,91.66666666666667,25.0
2,37.5,0.0,8.333333333333334,4.166666666666667,0.0,75.0
3,4.166666666666667,4.166666666666667,12.5,75.0,66.66666666666667,0.0
4,4.166666666666667,16.666666666666668,12.5,0.0,41.666666666666664,12.5
5,29.166666666666668,0.0,29.166666666666668,62.5,0.0,100.0
6,0.0,8.333333333333334,12.5,12.5,4.166666666666667,4.166666666666667
7,16.666666666666668,0.0,87.5,8.333333333333334,25.0,91.66666666666667
8,8.333333333333334,0.0,37.5,62.5,20.833333333333332,83.33333333333333
9,79.16666666666667,100.0,0.0,83.33333333333333,45.833333333333336,0.0
10,0.0,8.333333333333334,4.166666666666667,0.0,4.166666666666667,4.166666666666667
11,0.0,8.333333333333334,0.0,0.0,0.0,0.0
12,4.166666666666667,8.333333333333334,0.0,16.666666666666668,4.166666666666667,8.333333333333334
13,4.166666666666667,0.0,0.0,8.333333333333334,4.166666666666667,4.166666666666667
14,0.0,83.33333333333333,91.66666666666667,0.0,0.0,4.166666666666667
15,8.333333333333334,0.0,58.333333333333336,4.166666666666667,0.0,79.16666666666667
16,4.166666666666667,0.0,4.166666666666667,8.333333333333334,4.166666666666667,0.0
17,0.0,16.666666666666668,66.66666666666667,12.5,0.0,8.333333333333334
18,29.166666666666668,83.33333333333333,0.0,25.0,0.0,16.666666666666668
19,41.666666666666664,100.0,79.16666666666667,45.833333333333336,0.0,62.5
20,4.166666666666667,0.0,12.5,0.0,54.166666666666664,0.0
21,4.166666666666667,0.0,20.833333333333332,20.833333333333332,0.0,37.5
22,0.0,0.0,16.666666666666668,0.0,4.166666666666667,16.666666666666668
23,29.166666666666668,25.0,4.166666666666667,0.0,16.666666666666668,25.0
24,4.166666666666667,0.0,0.0,4.166666666666667,0.0,0.0
25,33.333333333333336,16.666666666666668,0.0,66.66666666666667,0.0,8.333333333333334
26,0.0,8.333333333333334,8.333333333333334,4.166666666666667,45.833333333333336,54.166666666666664
27,0.0,4.166666666666667,8.333333333333334,0.0,20.833333333333332,0.0
28,0.0,12.5,16.666666666666668,0.0,20.833333333333332,58.333333333333336
29,4.166666666666667,4.166666666666667,8.333333333333334,8.333333333333334,0.0,37.5
30,0.0,8.333333333333334,12.5,4.166666666666667,0.0,0.0
31,0.0,20.833333333333332,0.0,58.333333333333336,4.166666666666667,8.333333333333334
32,0.0,0.0,29.166666666666668,58.333333333333336,12.5,0.0
33,8.333333333333334,0.0,4.166666666666667,0.0,8.333333333333334,0.0
34,58.333333333333336,16.666666666666668,0.0,0.0,8.333333333333334,0.0
35,4.166666666666667,4.166666666666667,0.0,20.833333333333332,8.333333333333334,0.0
36,0.0,0.0,4.166666666666667,12.5,4.166666666666667,8.333333333333334
37,12.5,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,58.333333333333336,4.166666666666667,12.5,4.166666666666667
39,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0
40,0.0,0.0,37.5,41.666666666666664,29.166666666666668,4.166666666666667
41,20.833333333333332,16.666666666666668,66.66666666666667,79.16666666666667,8.333333333333334,54.166666666666664
42,4.166666666666667,12.5,0.0,0.0,50.0,4.166666666666667
43,83.33333333333333,20.833333333333332,4.166666666666667,0.0,4.166666666666667,0.0
44,16.666666666666668,4.166666666666667,0.0,8.333333333333334,0.0,29.166666666666668
45,0.0,4.166666666666667,4.166666666666667,29.166666666666668,4.166666666666667,58.333333333333336
46,0.0,4.166666666666667,4.166666666666667,8.333333333333334,0.0,8.333333333333334
47,0.0,4.166666666666667,50.0,58.333333333333336,0.0,8.333333333333334
48,0.0,0.0,37.5,8.333333333333334,0.0,4.166666666666667
49,0.0,25.0,0.0,4.166666666666667,8.333333333333334,0.0
50,4.166666666666667,4.166666666666667,25.0,0.0,4.166666666666667,0.0
51,25.0,0.0,8.333333333333334,0.0,0.0,0.0
52,0.0,25.0,33.333333333333336,8.333333333333334,4.166666666666667,4.166666666666667
53,0.0,0.0,16.666666666666668,0.0,8.333333333333334,0.0
54,0.0,0.0,0.0,0.0,0.0,66.66666666666667
55,0.0,12.5,0.0,0.0,4.166666666666667,4.166666666666667
56,0.0,0.0,0.0,0.0,0.0,4.166666666666667
57,4.166666666666667,8.333333333333334,4.166666666666667,0.0,0.0,4.166666666666667
58,29.166666666666668,4.166666666666667,100.0,75.0,12.5,37.5
59,37.5,29.166666666666668,100.0,45.833333333333336,37.5,0.0
60,54.166666666666664,0.0,16.666666666666668,0.0,0.0,16.666666666666668
61,45.833333333333336,16.666666666666668,0.0,62.5,0.0,87.5
62,0.0,8.333333333333334,0.0,37.5,70.83333333333333,0.0
63,0.0,87.5,50.0,0.0,25.0,0.0
64,0.0,54.166666666666664,0.0,75.0,0.0,0.0
65,50.0,50.0,12.5,0.0,0.0,12.5
66,29.166666666666668,8.333333333333334,100.0,54.166666666666664,0.0,12.5
67,4.166666666666667,29.166666666666668,16.666666666666668,8.333333333333334,70.83333333333333,4.166666666666667
68,0.0,8.333333333333334,0.0,0.0,0.0,58.333333333333336
69,0.0,16.666666666666668,37.5,4.166666666666667,45.833333333333336,20.833333333333332
70,8.333333333333334,0.0,0.0,75.0,4.166666666666667,16.666666666666668
71,37.5,4.166666666666667,16.666666666666668,12.5,12.5,0.0
72,0.0,20.833333333333332,25.0,4.166666666666667,0.0,4.166666666666667
73,0.0,25.0,12.5,0.0,41.666666666666664,0.0
74,25.0,45.833333333333336,0.0,12.5,8.333333333333334,0.0
75,0.0,8.333333333333334,4.166666666666667,37.5,70.83333333333333,12.5
76,0.0,16.666666666666668,0.0,0.0,0.0,45.833333333333336
77,37.5,20.833333333333332,12.5,62.5,0.0,29.166666666666668
78,79.16666666666667,0.0,0.0,16.666666666666668,25.0,0.0
79,91.66666666666667,0.0,87.5,20.833333333333332,8.333333333333334,20.833333333333332
80,0.0,0.0,50.0,4.166666666666667,0.0,4.166666666666667
81,0.0,4.166666666666667,58.333333333333336,0.0,0.0,0.0
82,0.0,4.166666666666667,4.166666666666667,12.5,0.0,45.833333333333336
83,4.166666666666667,4.166666666666667,0.0,0.0,0.0,12.5
84,0.0,0.0,12.5,16.666666666666668,0.0,0.0
85,70.83333333333333,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,4.166666666666667,0.0
87,4.166666666666667,0.0,4.166666666666667,0.0,0.0,0.0
88,0.0,0.0,16.666666666666668,0.0,0.0,8.333333333333334
89,8.333333333333334,0.0,0.0,41.666666666666664,0.0,29.166666666666668
90,8.333333333333334,29.166666666666668,70.83333333333333,12.5,0.0,0.0
91,0.0,0.0,0.0,33.333333333333336,0.0,4.166666666666667
92,0.0,0.0,8.333333333333334,16.666666666666668,4.166666666666667,0.0
93,0.0,8.333333333333334,0.0,0.0,0.0,4.166666666666667
94,33.333333333333336,29.166666666666668,4.166666666666667,33.333333333333336,4.166666666666667,0.0
95,0.0,12.5,4.166666666666667,16.666666666666668,0.0,0.0
96,4.166666666666667,4.166666666666667,8.333333333333334,0.0,4.166666666666667,37.5
97,0.0,0.0,0.0,66.66666666666667,0.0,0.0
98,0.0,0.0,0.0,20.833333333333332,4.166666666666667,0.0
99,0.0,0.0,0.0,20.833333333333332,54.166666666666664,12.5
100,12.5,4.166666666666667,0.0,0.0,0.0,50.0
101,70.83333333333333,0.0,58.333333333333336,0.0,16.666666666666668,4.166666666666667
102,62.5,75.0,0.0,4.166666666666667,66.66666666666667,0.0
103,91.66666666666667,100.0,54.166666666666664,62.5,50.0,0.0
104,8.333333333333334,4.166666666666667,62.5,25.0,0.0,4.166666666666667
105,8.333333333333334,79.16666666666667,70.83333333333333,0.0,66.66666666666667,0.0
106,33.333333333333336,75.0,95.83333333333333,79.16666666666667,12.5,0.0
107,62.5,58.333333333333336,0.0,25.0,58.333333333333336,83.33333333333333
108,95.83333333333333,8.333333333333334,41.666666666666664,0.0,20.833333333333332,4.166666666666667
109,79.16666666666667,8.333333333333334,62.5,66.66666666666667,54.166666666666664,79.16666666666667
110,41.666666666666664,62.5,95.83333333333333,41.666666666666664,8.333333333333334,70.83333333333333
111,8.333333333333334,0.0,4.166666666666667,62.5,4.166666666666667,54.166666666666664
112,87.5,45.833333333333336,87.5,83.33333333333333,95.83333333333333,79.16666666666667
113,0.0,45.833333333333336,75.0,62.5,87.5,83.33333333333333
114,100.0,29.166666666666668,58.333333333333336,41.666666666666664,16.666666666666668,45.833333333333336
115,66.66666666666667,0.0,62.5,33.333333333333336,12.5,29.166666666666668
116,25.0,70.83333333333333,8.333333333333334,45.833333333333336,33.333333333333336,50.0
117,95.83333333333333,0.0,66.66666666666667,33.333333333333336,87.5,79.16666666666667
118,66.66666666666667,95.83333333333333,70.83333333333333,83.33333333333333,95.83333333333333,83.33333333333333
119,12.5,100.0,87.5,45.833333333333336,87.5,79.16666666666667
120,95.83333333333333,75.0,33.333333333333336,54.166666666666664,41.666666666666664,58.333333333333336
121,87.5,62.5,91.66666666666667,100.0,91.66666666666667,95.83333333333333
122,91.66666666666667,45.833333333333336,87.5,87.5,100.0,54.166666666666664
123,66.66666666666667,37.5,91.66666666666667,41.666666666666664,33.333333333333336,70.83333333333333
124,54.166666666666664,70.83333333333333,87.5,37.5,87.5,83.33333333333333
125,79.16666666666667,87.5,91.66666666666667,45.833333333333336,62.5,91.66666666666667
126,87.5,33.333333333333336,100.0,37.5,91.66666666666667,50.0
127,87.5,91.66666666666667,58.333333333333336,100.0,91.66666666666667,91.66666666666667
128,91.66666666666667,87.5,91.66666666666667,91.66666666666667,100.0,91.66666666666667
129,66.66666666666667,54.166666666666664,100.0,95.83333333333333,29.166666666666668,91.66666666666667
130,41.666666666666664,37.5,95.83333333333333,70.83333333333333,12.5,95.83333333333333
131,70.83333333333333,0.0,79.16666666666667,58.333333333333336,79.16666666666667,95.83333333333333
132,37.5,54.166666666666664,54.166666666666664,50.0,66.66666666666667,79.16666666666667
133,66.66666666666667,25.0,45.833333333333336,83.33333333333333,20.833333333333332,79.16666666666667
134,50.0,75.0,41.666666666666664,54.166666666666664,95.83333333333333,87.5
135,87.5,75.0,66.66666666666667,91.66666666666667,29.166666666666668,87.5
136,79.16666666666667,4.166666666666667,87.5,79.16666666666667,70.83333333333333,91.66666666666667
137,75.0,79.16666666666667,29.166666666666668,66.66666666666667,4.166666666666667,50.0
138,70.83333333333333,91.66666666666667,20.833333333333332,50.0,79.16666666666667,75.0
139,12.5,62.5,4.166666666666667,66.66666666666667,83.33333333333333,100.0
140,45.833333333333336,70.83333333333333,87.5,62.5,45.833333333333336,75.0
141,87.5,54.166666666666664,54.166666666666664,66.66666666666667,66.66666666666667,95.83333333333333
142,0.0,4.166666666666667,95.83333333333333,16.666666666666668,83.33333333333333,50.0
143,4.166666666666667,41.666666666666664,0.0,0.0,83.33333333333333,4.166666666666667
144,87.5,62.5,95.83333333333333,91.66666666666667,62.5,75.0
145,8.333333333333334,25.0,58.333333333333336,0.0,70.83333333333333,33.333333333333336
146,20.833333333333332,0.0,0.0,0.0,58.333333333333336,79.16666666666667
147,79.16666666666667,0.0,4.166666666666667,25.0,54.166666666666664,4.166666666666667
148,20.833333333333332,0.0,20.833333333333332,16.666666666666668,29.166666666666668,0.0
149,16.666666666666668,0.0,33.333333333333336,79.16666666666667,0.0,50.0
150,0.0,58.333333333333336,41.666666666666664,70.83333333333333,8.333333333333334,8.333333333333334
151,20.833333333333332,100.0,4.166666666666667,62.5,4.166666666666667,12.5
152,8.333333333333334,70.83333333333333,50.0,12.5,79.16666666666667,87.5
153,91.66666666666667,66.66666666666667,33.333333333333336,37.5,91.66666666666667,0.0
154,8.333333333333334,0.0,95.83333333333333,41.666666666666664,25.0,0.0
155,4.166666666666667,4.166666666666667,4.166666666666667,20.833333333333332,20.833333333333332,33.333333333333336
156,0.0,45.833333333333336,0.0,37.5,0.0,79.16666666666667
157,33.333333333333336,33.333333333333336,50.0,83.33333333333333,45.833333333333336,25.0
158,0.0,70.83333333333333,12.5,16.666666666666668,41.666666666666664,16.666666666666668
159,62.5,62.5,41.666666666666664,29.166666666666668,79.16666666666667,75.0
160,12.5,4.166666666666667,41.666666666666664,29.166666666666668,54.166666666666664,20.833333333333332
161,0.0,0.0,66.66666666666667,0.0,4.166666666666667,0.0
162,4.166666666666667,0.0,0.0,0.0,12.5,87.5
163,8.333333333333334,0.0,79.16666666666667,91.66666666666667,4.166666666666667,20.833333333333332
164,0.0,0.0,4.166666666666667,66.66666666666667,0.0,50.0
165,0.0,12.5,33.333333333333336,12.5,87.5,41.666666666666664
166,29.166666666666668,83.33333333333333,0.0,66.66666666666667,83.33333333333333,41.666666666666664
167,33.333333333333336,25.0,54.166666666666664,33.333333333333336,20.833333333333332,4.166666666666667
168,8.333333333333334,4.166666666666667,62.5,87.5,91.66666666666667,29.166666666666668
169,54.166666666666664,25.0,0.0,25.0,12.5,25.0
170,41.666666666666664,8.333333333333334,0.0,12.5,33.333333333333336,16.666666666666668
171,4.166666666666667,66.66666666666667,37.5,83.33333333333333,41.666666666666664,20.833333333333332
172,12.5,75.0,0.0,25.0,12.5,91.66666666666667
173,0.0,8.333333333333334,4.166666666666667,0.0,0.0,4.166666666666667
174,8.333333333333334,4.166666666666667,41.666666666666664,0.0,12.5,75.0
175,8.333333333333334,0.0,16.666666666666668,37.5,16.666666666666668,8.333333333333334
176,16.666666666666668,0.0,66.66666666666667,12.5,8.333333333333334,8.333333333333334
177,4.166666666666667,12.5,4.166666666666667,0.0,12.5,0.0
178,25.0,37.5,16.666666666666668,12.5,4.166666666666667,16.666666666666668
179,33.333333333333336,12.5,54.166666666666664,83.33333333333333,20.833333333333332,0.0
180,16.666666666666668,4.166666666666667,0.0,0.0,8.333333333333334,87.5
181,75.0,0.0,0.0,0.0,70.83333333333333,4.166666666666667
182,0.0,0.0,45.833333333333336,12.5,0.0,8.333333333333334
183,16.666666666666668,0.0,29.166666666666668,100.0,0.0,0.0
184,12.5,0.0,4.166666666666667,12.5,50.0,0.0
185,0.0,45.833333333333336,4.166666666666667,0.0,20.833333333333332,4.166666666666667
186,20.833333333333332,25.0,8.333333333333334,33.333333333333336,8.333333333333334,16.666666666666668
187,25.0,16.666666666666668,0.0,25.0,12.5,37.5
188,29.166666666666668,0.0,8.333333333333334,4.166666666666667,37.5,20.833333333333332
189,87.5,0.0,0.0,16.666666666666668,33.333333333333336,79.16666666666667
190,0.0,4.166666666666667,45.833333333333336,83.33333333333333,4.166666666666667,50.0
191,37.5,70.83333333333333,37.5,100.0,12.5,16.666666666666668
192,4.166666666666667,45.833333333333336,83.33333333333333,12.5,12.5,91.66666666666667
193,4.166666666666667,12.5,12.5,4.166666666666667,20.833333333333332,54.166666666666664
194,33.333333333333336,8.333333333333334,58.333333333333336,33.333333333333336,12.5,8.333333333333334
195,20.833333333333332,12.5,37.5,0.0,41.666666666666664,41.666666666666664
196,8.333333333333334,0.0,62.5,25.0,16.666666666666668,16.666666666666668
197,16.666666666666668,4.166666666666667,20.833333333333332,83.33333333333333,66.66666666666667,95.83333333333333
198,0.0,4.166666666666667,16.666666666666668,70.83333333333333,4.166666666666667,83.33333333333333
199,16.666666666666668,29.166666666666668,79.16666666666667,8.333333333333334,33.333333333333336,58.333333333333336
200,79.16666666666667,20.833333333333332,29.166666666666668,8.333333333333334,37.5,8.333333333333334
201,25.0,20.833333333333332,4.166666666666667,54.166666666666664,12.5,8.333333333333334
202,37.5,8.333333333333334,25.0,0.0,16.666666666666668,75.0
203,0.0,4.166666666666667,16.666666666666668,12.5,33.333333333333336,8.333333333333334
204,20.833333333333332,12.5,16.666666666666668,50.0,4.166666666666667,33.333333333333336
205,0.0,0.0,75.0,33.333333333333336,16.666666666666668,12.5
206,25.0,0.0,37.5,45.833333333333336,16.666666666666668,0.0
207,29.166666666666668,4.166666666666667,0.0,45.833333333333336,0.0,8.333333333333334
208,12.5,95.83333333333333,4.166666666666667,45.833333333333336,83.33333333333333,29.166666666666668
209,4.166666666666667,4.166666666666667,79.16666666666667,45.833333333333336,33.333333333333336,20.833333333333332
210,41.666666666666664,0.0,50.0,0.0,8.333333333333334,8.333333333333334
211,4.166666666666667,29.166666666666668,4.166666666666667,0.0,12.5,58.333333333333336
212,8.333333333333334,29.166666666666668,58.333333333333336,16.666666666666668,25.0,29.166666666666668
213,25.0,4.166666666666667,4.166666666666667,4.166666666666667,4.166666666666667,4.166666666666667
214,12.5,4.166666666666667,0.0,20.833333333333332,8.333333333333334,25.0
215,0.0,8.333333333333334,20.833333333333332,79.16666666666667,25.0,8.333333333333334
216,0.0,0.0,4.166666666666667,0.0,58.333333333333336,41.666666666666664
217,4.166666666666667,0.0,8.333333333333334,4.166666666666667,8.333333333333334,70.83333333333333
218,0.0,33.333333333333336,20.833333333333332,50.0,0.0,70.83333333333333
219,41.666666666666664,0.0,16.666666666666668,12.5,54.166666666666664,50.0
220,33.333333333333336,0.0,29.166666666666668,50.0,37.5,8.333333333333334
221,45.833333333333336,0.0,12.5,62.5,45.833333333333336,16.666666666666668
222,0.0,0.0,50.0,62.5,0.0,100.0
223,16.666666666666668,37.5,33.333333333333336,8.333333333333334,33.333333333333336,4.166666666666667
224,4.166666666666667,37.5,4.166666666666667,8.333333333333334,8.333333333333334,79.16666666666667
225,8.333333333333334,16.666666666666668,41.666666666666664,12.5,66.66666666666667,50.0
226,0.0,0.0,33.333333333333336,4.166666666666667,0.0,0.0
227,41.666666666666664,29.166666666666668,0.0,20.833333333333332,75.0,25.0
228,16.666666666666668,70.83333333333333,16.666666666666668,0.0,4.166666666666667,12.5
229,8.333333333333334,0.0,54.166666666666664,16.666666666666668,0.0,8.333333333333334
230,20.833333333333332,16.666666666666668,4.166666666666667,8.333333333333334,8.333333333333334,66.66666666666667
231,12.5,12.5,62.5,29.166666666666668,37.5,45.833333333333336
232,20.833333333333332,20.833333333333332,45.833333333333336,33.333333333333336,58.333333333333336,4.166666666666667
233,0.0,12.5,70.83333333333333,25.0,33.333333333333336,58.333333333333336
234,75.0,0.0,16.666666666666668,16.666666666666668,66.66666666666667,0.0
235,4.166666666666667,0.0,4.166666666666667,41.666666666666664,4.166666666666667,0.0
236,0.0,45.833333333333336,50.0,12.5,8.333333333333334,0.0
237,29.166666666666668,12.5,4.166666666666667,41.666666666666664,4.166666666666667,25.0
238,0.0,4.166666666666667,29.166666666666668,50.0,16.666666666666668,8.333333333333334
239,25.0,0.0,4.166666666666667,4.166666666666667,62.5,75.0
240,0.0,25.0,4.166666666666667,91.66666666666667,20.833333333333332,33.333333333333336
241,16.666666666666668,0.0,4.166666666666667,29.166666666666668,0.0,70.83333333333333
242,20.833333333333332,0.0,0.0,4.166666666666667,8.333333333333334,83.33333333333333
243,58.333333333333336,8.333333333333334,20.833333333333332,8.333333333333334,8.333333333333334,12.5
244,58.333333333333336,4.166666666666667,29.166666666666668,8.333333333333334,0.0,4.166666666666667
245,33.333333333333336,33.333333333333336,4.166666666666667,0.0,20.833333333333332,0.0
246,20.833333333333332,20.833333333333332,33.333333333333336,8.333333333333334,29.166666666666668,20.833333333333332
247,0.0,0.0,0.0,91.66666666666667,8.333333333333334,4.166666666666667
248,20.833333333333332,62.5,8.333333333333334,87.5,12.5,8.333333333333334
249,70.83333333333333,0.0,12.5,20.833333333333332,8.333333333333334,8.333333333333334
250,62.5,50.0,4.166666666666667,8.333333333333334,100.0,20.833333333333332
251,4.166666666666667,33.333333333333336,29.166666666666668,75.0,0.0,0.0
252,0.0,0.0,37.5,66.66666666666667,25.0,41.666666666666664
253,0.0,33.333333333333336,33.333333333333336,12.5,4.166666666666667,58.333333333333336
254,16.666666666666668,4.166666666666667,12.5,75.0,0.0,16.666666666666668
255,0.0,25.0,12.5,95.83333333333333,83.33333333333333,37.5
256,4.166666666666667,58.333333333333336,12.5,0.0,37.5,0.0
257,8.333333333333334,83.33333333333333,0.0,20.833333333333332,8.333333333333334,33.333333333333336
258,8.333333333333334,12.5,8.333333333333334,20.833333333333332,0.0,4.166666666666667
259,4.166666666666667,4.166666666666667,16.666666666666668,79.16666666666667,0.0,16.666666666666668
260,8.333333333333334,0.0,4.166666666666667,58.333333333333336,16.666666666666668,12.5
261,54.166666666666664,25.0,4.166666666666667,0.0,33.333333333333336,25.0
262,8.333333333333334,37.5,4.166666666666667,33.333333333333336,16.666666666666668,58.333333333333336
263,37.5,75.0,4.166666666666667,4.166666666666667,4.166666666666667,83.33333333333333
264,50.0,0.0,41.666666666666664,4.166666666666667,50.0,12.5
265,8.333333333333334,8.333333333333334,91.66666666666667,54.166666666666664,12.5,33.333333333333336
266,0.0,0.0,66.66666666666667,0.0,50.0,87.5
267,0.0,0.0,4.166666666666667,12.5,95.83333333333333,4.166666666666667
268,62.5,0.0,8.333333333333334,37.5,0.0,0.0
269,4.166666666666667,29.166666666666668,29.166666666666668,16.666666666666668,33.333333333333336,0.0
270,66.66666666666667,4.166666666666667,25.0,20.833333333333332,66.66666666666667,4.166666666666667
271,0.0,0.0,83.33333333333333,100.0,66.66666666666667,95.83333333333333
272,79.16666666666667,0.0,50.0,33.333333333333336,0.0,95.83333333333333
273,70.83333333333333,8.333333333333334,33.333333333333336,33.333333333333336,79.16666666666667,37.5
274,16.666666666666668,37.5,54.166666666666664,0.0,25.0,66.66666666666667
275,12.5,100.0,54.166666666666664,95.83333333333333,0.0,20.833333333333332
276,37.5,25.0,66.66666666666667,29.166666666666668,83.33333333333333,8.333333333333334
277,91.66666666666667,12.5,33.333333333333336,16.666666666666668,41.666666666666664,95.83333333333333
278,4.166666666666667,8.333333333333334,4.166666666666667,66.66666666666667,8.333333333333334,54.166666666666664
279,4.166666666666667,87.5,45.833333333333336,37.5,41.666666666666664,37.5
280,70.83333333333333,58.333333333333336,45.833333333333336,8.333333333333334,4.166666666666667,79.16666666666667
281,62.5,8.333333333333334,20.833333333333332,91.66666666666667,4.166666666666667,0.0
282,62.5,0.0,41.666666666666664,79.16666666666667,12.5,4.166666666666667
283,29.166666666666668,12.5,0.0,45.833333333333336,62.5,12.5
284,8.333333333333334,0.0,54.166666666666664,75.0,0.0,16.666666666666668
285,45.833333333333336,0.0,25.0,12.5,37.5,95.83333333333333
286,8.333333333333334,0.0,0.0,8.333333333333334,50.0,70.83333333333333
287,50.0,0.0,0.0,87.5,0.0,33.333333333333336
288,4.166666666666667,8.333333333333334,37.5,33.333333333333336,50.0,20.833333333333332
289,79.16666666666667,58.333333333333336,16.666666666666668,33.333333333333336,70.83333333333333,12.5
290,100.0,0.0,4.166666666666667,0.0,4.166666666666667,54.166666666666664
291,33.333333333333336,20.833333333333332,41.666666666666664,0.0,12.5,83.33333333333333
292,29.166666666666668,8.333333333333334,37.5,12.5,83.33333333333333,16.666666666666668
293,33.333333333333336,20.833333333333332,45.833333333333336,62.5,41.666666666666664,50.0
294,4.166666666666667,4.166666666666667,83.33333333333333,58.333333333333336,75.0,91.66666666666667
295,95.83333333333333,37.5,0.0,12.5,87.5,4.166666666666667
296,4.166666666666667,8.333333333333334,20.833333333333332,79.16666666666667,37.5,41.666666666666664
297,79.16666666666667,8.333333333333334,70.83333333333333,29.166666666666668,29.166666666666668,8.333333333333334
298,45.833333333333336,16.666666666666668,41.666666666666664,25.0,33.333333333333336,91.66666666666667
299,91.66666666666667,12.5,16.666666666666668,95.83333333333333,12.5,0.0
300,37.5,20.833333333333332,79.16666666666667,16.666666666666668,0.0,12.5
301,54.166666666666664,4.166666666666667,95.83333333333333,0.0,91.66666666666667,37.5
302,70.83333333333333,54.166666666666664,33.333333333333336,95.83333333333333,0.0,91.66666666666667
303,29.166666666666668,0.0,37.5,37.5,0.0,16.666666666666668
304,16.666666666666668,4.166666666666667,12.5,95.83333333333333,79.16666666666667,87.5
305,100.0,29.166666666666668,95.83333333333333,95.83333333333333,45.833333333333336,83.33333333333333
306,0.0,95.83333333333333,87.5,91.66666666666667,8.333333333333334,25.0
307,50.0,29.166666666666668,33.333333333333336,8.333333333333334,12.5,41.666666666666664
308,0.0,0.0,91.66666666666667,16.666666666666668,79.16666666666667,8.333333333333334
309,4.166666666666667,0.0,100.0,75.0,0.0,54.166666666666664
310,66.66666666666667,62.5,41.666666666666664,95.83333333333333,83.33333333333333,62.5
311,25.0,95.83333333333333,83.33333333333333,79.16666666666667,70.83333333333333,8.333333333333334
312,0.0,70.83333333333333,4.166666666666667,33.333333333333336,70.83333333333333,33.333333333333336
313,37.5,45.833333333333336,0.0,4.166666666666667,29.166666666666668,0.0
314,12.5,0.0,20.833333333333332,95.83333333333333,41.666666666666664,0.0
315,95.83333333333333,12.5,50.0,0.0,20.833333333333332,8.333333333333334
316,33.333333333333336,41.666666666666664,87.5,8.333333333333334,4.166666666666667,20.833333333333332
317,20.833333333333332,0.0,0.0,0.0,83.33333333333333,12.5
318,8.333333333333334,0.0,54.166666666666664,45.833333333333336,0.0,12.5
319,12.5,25.0,70.83333333333333,91.66666666666667,95.83333333333333,70.83333333333333
320,16.666666666666668,29.166666666666668,33.333333333333336,91.66666666666667,100.0,0.0
321,0.0,87.5,20.833333333333332,54.166666666666664,0.0,8.333333333333334
322,50.0,0.0,37.5,54.166666666666664,58.333333333333336,0.0
323,0.0,20.833333333333332,8.333333333333334,25.0,0.0,12.5
324,66.66666666666667,87.5,37.5,83.33333333333333,16.666666666666668,41.666666666666664
325,83.33333333333333,79.16666666666667,100.0,37.5,83.33333333333333,0.0
326,41.666666666666664,33.333333333333336,20.833333333333332,8.333333333333334,4.166666666666667,0.0
327,8.333333333333334,50.0,0.0,29.166666666666668,0.0,0.0
328,62.5,50.0,16.666666666666668,100.0,95.83333333333333,62.5
329,95.83333333333333,83.33333333333333,79.16666666666667,58.333333333333336,66.66666666666667,0.0
330,100.0,0.0,8.333333333333334,100.0,87.5,95.83333333333333
331,66.66666666666667,54.166666666666664,0.0,33.333333333333336,79.16666666666667,29.166666666666668
332,12.5,83.33333333333333,54.166666666666664,0.0,87.5,70.83333333333333
333,75.0,29.166666666666668,29.166666666666668,50.0,75.0,62.5
334,62.5,12.5,0.0,4.166666666666667,41.666666666666664,91.66666666666667
335,70.83333333333333,70.83333333333333,100.0,20.833333333333332,75.0,33.333333333333336
336,95.83333333333333,50.0,41.666666666666664,87.5,16.666666666666668,83.33333333333333
337,83.33333333333333,58.333333333333336,91.66666666666667,91.66666666666667,91.66666666666667,20.833333333333332
338,75.0,91.66666666666667,20.833333333333332,29.166666666666668,4.166666666666667,87.5
339,75.0,12.5,100.0,29.166666666666668,79.16666666666667,25.0
340,20.833333333333332,91.66666666666667,75.0,66.66666666666667,45.833333333333336,83.33333333333333
341,75.0,100.0,45.833333333333336,75.0,12.5,95.83333333333333
342,4.166666666666667,50.0,58.333333333333336,0.0,12.5,50.0
343,66.66666666666667,66.66666666666667,83.33333333333333,70.83333333333333,16.666666666666668,50.0
344,12.5,87.5,33.333333333333336,79.16666666666667,25.0,100.0
345,12.5,37.5,83.33333333333333,50.0,12.5,0.0
346,45.833333333333336,41.666666666666664,33.333333333333336,25.0,0.0,16.666666666666668
347,16.666666666666668,50.0,45.833333333333336,100.0,0.0,12.5
348,8.333333333333334,25.0,25.0,75.0,37.5,83.33333333333333
349,66.66666666666667,83.33333333333333,66.66666666666667,25.0,75.0,87.5
